post_id,conversation_id,author_id,author_username,author_description,admin1_name,article_url,post_text,post_creation_ts
1781425034487329064,1781424523944042965,103681758,MrsKladybug,"Vote Blu AZ, Husband is my heart. Kindness 1st, Sarcasm Happens, ERA BLM, LGBTQ+ Love Animals, healthcare for all. No DM No Lists",Arizona,https://www.nytimes.com/2024/04/19/climate/rfk-jr-environment.html,"@morgfair Good afternoon Morgan, 
Someone has to be able to reach this man and bring him back to reality!  
@RobertKennedyJr please drop the shenanigans, support @JoeBiden and let’s keep our country moving in a positive direction.  
🗳️💙🇺🇸",2024-04-19T20:50:00
1780135416378675695,1780114781258621244,1492584689735024642,PMaxiums,"MASA - Make Atlanta Safe Again 
Expert on other non-experts
Long career as psychiatric nurse (99% of TV, politicians, and media get the issue wrong)",Georgia,https://www.nytimes.com/2024/04/16/science/australia-wildlife-cats.html,@NeverTheEx @nytimes Then go out and kill some cats 😺,2024-04-16T07:25:31
1780121731375505737,1780114781258621244,1492584689735024642,PMaxiums,"MASA - Make Atlanta Safe Again 
Expert on other non-experts
Long career as psychiatric nurse (99% of TV, politicians, and media get the issue wrong)",Georgia,https://www.nytimes.com/2024/04/16/science/australia-wildlife-cats.html,"@nytimes Do what needs to be done in AU and NZ
But in America, cats are none existent as harm to environment compared to the average human",2024-04-16T06:31:08
1780506090502836714,1780494172643860935,1492584689735024642,PMaxiums,"MASA - Make Atlanta Safe Again 
Expert on other non-experts
Long career as psychiatric nurse (99% of TV, politicians, and media get the issue wrong)",Georgia,https://www.nytimes.com/2024/04/17/world/asia/green-islam-indonesia.html,"@nytimes Best way is to get Green Islam is get rid of Iranian regime
Primitive, war mongering country that impedes progress 
Arab states move forward with technology, investment, they know the future",2024-04-17T07:58:26
1775605730835415205,1775605079586005492,3313599193,Smerelman,"Criminal justice editor, New York Times metro desk. @smerelman elsewhere.",New York,https://www.nytimes.com/2024/04/02/climate/global-warming-clouds-solar-geoengineering.html,"@cflav ""This is Chris Flavelle, reporting from ... the sun.""",2024-04-03T19:26:10
1788500642719313955,1788496657207767279,49662192,kingdomgate_ent,Record Label : Artist/Producers. I throw the hottest parties in #Atl 🇧🇿 🇧🇿 Models Contact :kingdomgateentertainment@yahoo.com,Georgia,https://www.nytimes.com/2024/05/08/business/general-motors-chevy-malibu-electric-vehicles.html,@nytimes Kingdom by @Ariseofkgent  https://t.co/iJE2GJ1OwI,2024-05-09T09:25:56
1791469225275433270,1791469223761375380,1356942170,ColumbiaUEnergy,"The Center on Global Energy Policy. Advancing smart, actionable and evidence-based energy and climate solutions through research, education and dialogue.",New York,https://www.nytimes.com/2024/05/16/climate/biden-china-tarrifs-evs-climate.html,"""Another way to think about it is to say the best climate strategy is one that can maintain domestic political support,"" he tells the @nytimes.",2024-05-17T14:02:01
1779616495795921081,1779614378377052251,1774532952606556160,MistyPloss23475,"Floridian, Free Spirited, Happy, Sapiosexual , Creative , Love Writing, Music & Dance is good for the soul, ADHD Mom,  Adventurous, Namaste ♒️🧘🏻‍♀️🕉",Florida,https://www.nytimes.com/2024/04/14/science/australia-wildlife-assisted-evolution.html,@nytimes Scientists need to stop playing God with Nature. They need to focus on curing countless diseases!,2024-04-14T21:03:30
1780265371825565893,1780161720587063631,1695529227343335424,v_igilante_v,Explore new horizons and embark on epic adventures in the vast expanse of web gaming!🌌🎮,New York,https://www.nytimes.com/2024/04/15/climate/al-gore-climate-activism.html,"@nytimes ""That's really interesting! Al Gore always has such insightful perspectives. It's not surprising to hear that he wasn't surprised by the oil and gas companies' actions. And I agree, it's great to see that he had faith in the outcome of the election.""",2024-04-16T16:01:55
1781353136331829690,1781352338688491799,177276091,MattMetcalf,"Bry's husband, Web Developer for @CTmagazine. Patron Saint of Gojira. Deacon of Creation Care. He/Him. 🌊🐢",North Carolina,https://www.nytimes.com/2024/04/19/climate/biden-alaska-drilling-mining-nrpa.html,"This is why I will vote for Biden a thousand times over in our current scenario. 

He hasn't been perfect but the chance of a Republican administration taking action like this is effectively zero.",2024-04-19T16:04:18
1783669138159743474,1783655569779515665,138919194,cosmoksmom,"LIBERAL, Moderna’d, From long line of IrishDemocrats🍀❤️#MadeInUSA #Union, #ProChoice #Gardening #Cooking. #UM Alum PLEASEWEARSUNSCREEN",Michigan,https://www.nytimes.com/2024/04/25/business/energy-environment/climate-change-solar-panels-polysilicon-domestic.html,@TenaciousEye Thanks Biden!,2024-04-26T01:27:16
1775887695409012992,1775886160323023245,1042060116160327680,glassceiling6,"Navy Vet, Proud Boomer. #FJB ,Not a Trump fan, #fuck-left-wingnuts blocked by Rick Wilson🤡",Maryland,https://www.nytimes.com/2024/04/04/climate/epa-green-bank-clean-energy.html,@nytimes It will never get to the right hands. And I'm sure low income neighborhoods most pressing concerns  are green energy. Idiots!,2024-04-04T14:06:35
1775889113276613113,1775886160323023245,1042060116160327680,glassceiling6,"Navy Vet, Proud Boomer. #FJB ,Not a Trump fan, #fuck-left-wingnuts blocked by Rick Wilson🤡",Maryland,https://www.nytimes.com/2024/04/04/climate/epa-green-bank-clean-energy.html,@DuaFatima_DF @nytimes Yeah because the first thing low income neighborhoods do is wake-up with green energy on their minds. 😂 Such dopes!,2024-04-04T14:12:13
1793255181049626781,1793254879588151502,1022311610,CaraDe1013,"Registered Independent, Single AF, Rescue Dog Mom, cool aunt, step-mom/grandma, Yankee fan and 100% Jersey. First generation Ukrainian American.",New Jersey,https://www.nytimes.com/2024/05/21/us/miami-heat-summer-weather.html,@lesleyabravanel It’s going to be 114 in Texas.,2024-05-22T12:18:46
1790611665136087421,1790611385216540764,22529990,RadicalWhispers,Strategist. Story Changer. Movement-Builder. Co-founder @storybasedstrat Co-author Re:Imagining Change (PM Press 2017) Fighting for a Just & Livable Future,California,https://www.nytimes.com/2024/05/13/climate/cloud-brightening-geoengineering.html,"Come on, cloud “whitening” to save us from a planet-wrecking, ecocidal system which just happens to be the same system that created the concept of whiteness to help justify all the planet-wrecking in the first place? 

Am I the only one who sees some irony here? #ClimateJustice",2024-05-15T05:14:23
1785762896967819670,1785746745227444610,1561460337035059206,JasiriMan,Dr moha,New York,https://www.nytimes.com/2024/05/01/world/africa/kenya-flooding.html,@ahmednasirlaw @nytimes But you told us Mr Ruto is on track divering his mandate! What a shame!,2024-05-01T20:07:07
1788364494931968156,1788364488594309448,1599640607080599552,linxiaokang01,"China political Columnist
～Email：daluxinwen@proton.me
~中國觀察：https://t.co/ytRXkf57bT",New York,https://www.nytimes.com/2024/05/08/climate/china-us-podesta-liu.html,"China dominates green-energy technology. That could “be a good thing because it makes things cheaper and can accelerate the energy transition,” Somini said.
 #Beijing #WashingtonDC #CCPChina",2024-05-09T00:24:56
1788364492063068333,1788364488594309448,1599640607080599552,linxiaokang01,"China political Columnist
～Email：daluxinwen@proton.me
~中國觀察：https://t.co/ytRXkf57bT",New York,https://www.nytimes.com/2024/05/08/climate/china-us-podesta-liu.html,"The two countries are at odds on a range of geopolitical issues. They are also the world’s top polluters. “If they can’t get it together,” Somini said, “all of us are fried.”
#Beijing #China #CCPChina",2024-05-09T00:24:55
1789302883730485293,1788976382770344444,1208410212723576832,citizen_of_us,Licensed CPA and Constitutional advocate,Florida,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@USRepKCastor @T_Sittenfeld @POTUS But you will sell our constitutional rights away? https://t.co/GT1oyQLOUx,2024-05-11T14:33:45
1786750597535817772,1786748219143127043,235204729,KenCCheng,"Sad, Spring skiing is almost done! It's beautiful lake sunset season.",Maine,https://www.nytimes.com/2024/05/03/climate/gas-stove-indoor-pollution.html,"@NYTScience Yep, I had exercise-induced asthma my first year in college, and no idea why. First time I lived in an apt with an old gas stove. I was a D1 lax player, so this was a big problem!",2024-05-04T13:31:53
1790141059659358393,1790092353656500686,544529155,eugenejhunt,"Communicator working with cleantech, energy and robotics innovators. Lifelong learner. Linguist. Numismatist. Newshound and dog rescuer. Opinions my own.",Massachusetts,https://www.nytimes.com/2024/05/13/climate/electric-grid-overhaul-ferc.html,"@estee_nj Excellent thread - thank you!

Here's one more from @nytimes: https://t.co/8dNEh2iJN8",2024-05-13T22:04:22
1784313653829005706,1784032429046677970,357636083,PSU_Portfolio,"Since 1997, PSU students have been managing scholarship funds for the CFA Society of Portland outperforming S&P 500 by over 100 bps annually (see chart above).",Oregon,https://www.nytimes.com/2024/04/25/business/honda-electric-vehicles-canada.html,"https://t.co/wY9ZnxBM0P

Having more wind/solar production with more efficient grids localized  for charging stations would be ideal. Ease of use with networked charging stations is important. Competition for Tesla is a good thing for viable options for EVs in the USA @TayTayMey",2024-04-27T20:08:20
1788655913236131841,1788654174344769540,2462155536,Maddmagz,"Cat wrangler, Liberal, RN lives in little pink house, loves flowers. Writes novels, short stories, and tiny poems. Magical Realism Erotica",Texas,https://www.nytimes.com/2024/05/09/climate/trump-oil-gas-mar-a-lago.html,@TruthJustis4USA It's always about the money with him. That and the neverending need for adulation.,2024-05-09T19:42:55
1775266146998247908,1775263215305580576,1295358157494124545,MFriedmanNOLA,"Middle aged, married, sometimes cranky, queer bear in New Orleans. Previous lives in Illinois, Boston, San Francisco. Avatar is not me.

He/him/MissThing.",Louisiana,https://www.nytimes.com/2024/04/02/dining/plastic-food-packaging.html,"@nytimes Of course there is. This isn't complicated. Paper bags work just fine, ya'll. Produce doesn't need to be wrapped in plastic or in a clamshell.",2024-04-02T20:56:46
1791957390507778130,1791956953129779450,1782034464459423744,Jamie6922913334,,Arkansas,https://www.nytimes.com/2024/05/18/world/americas/mexico-city-water.html,@nytimes my nudes in profile,2024-05-18T22:21:49
1776031470970081525,1776028115380113531,1541161470003658755,blizzardwingg,god’s weakest septa rider,Pennsylvania,https://www.nytimes.com/2024/04/04/climate/trains-planes-carbon-footprint-pollution.html,@who_shot_jgr did they quote you good?,2024-04-04T23:37:54
1795238604173606973,1794413021366022258,1590842447403229184,Kristie91375088,Maga Christian,Colorado,https://www.nytimes.com/2024/05/27/climate/trump-electric-vehicles.html,@elonmusk Why? What’s the point?,2024-05-27T23:40:11
1779618564468511107,1779614378377052251,168221025,KeyFactoryNYC,"New York-based Entrepreneur & Innovator crafting tomorrow's ideas with AI, Zettelkasten, and a digital Second Brain. In my toolkit: Obsidian & DEVONthink.",New York,https://www.nytimes.com/2024/04/14/science/australia-wildlife-assisted-evolution.html,"@nytimes Agreeing with the post, it's fascinating to see how science is stepping in to help vulnerable animals adapt and survive in changing environments.",2024-04-14T21:11:44
1779037328285258147,1778867886666527162,1369382618517671940,MoonCake1738,Crypto '17 | I tweet what’s on my mind | 1/1 Art collector | Pfp @GuidesPFP Banner @Novachrome_x377 | Alfa @legacy_sol | SOL SUI SEI RNDR,California,https://www.nytimes.com/2024/04/12/climate/biden-administration-raises-costs-to-drill-and-mine-on-public-lands.html,@GoldTelegraph_ Gets passed down to the consumer,2024-04-13T06:42:06
1795462400386154675,1795461303563112576,1694505600183406592,TrueHeart1114,"Conservative, Christian, Mother, and Baker of sweet confections right here in the USA",Kentucky,https://www.nytimes.com/2024/05/28/climate/extreme-heat-worldwide.html,@nytimes “Human Induced”…you mean like cloud seeding???,2024-05-28T14:29:28
1793553579669942658,1793196753979945210,1337050315791732736,larvikviking,"Married, technologist, atheist, gamer
Born @ 327.45 ppm
#GoVegan,  #NarkoTwitter, #Pigoneer, #Palestine, #Ukraine

Trump is a 🤡

🇺🇦🏳️‍🌈🇵🇸🌱",California,https://www.nytimes.com/2024/05/21/world/europe/climate-islands-itlos-court-opinion.html,@tveitdal Thanks for sharing this. It's great to have access to such important information.,2024-05-23T08:04:30
1795608797513502803,1795567375150108862,21518962,lydiadepillis,Economy reporter @nytimes. Forever asking people to explain things. Tips/praise/etc.: lydia.depillis@nytimes.com.,New York,https://www.nytimes.com/2024/05/25/climate/extreme-heat-biden-workplace.html,@jayphoward @CoralMDavenport That’s why I said they “banned rules requiring water breaks”,2024-05-29T00:11:12
